year,quarter,domain,technology,region,demand_index,median_salary,hiring_velocity,attrition_rate_est,remote_ratio
2022,1,Public Sector,QA-Automation,APAC,14.84,81575.47,0.657,0.15,0.453
2022,1,Public Sector,QA-Automation,India,12.5,56375.81,0.624,0.136,0.272
2022,1,Public Sector,QA-Automation,,14.66,86276.78,0.728,0.166,0.428
2022,1,Public Sector,Kubernetes,NA,32.65,207892.78,0.753,0.102,0.413
2022,1,Public Sector,Kubernetes,EU,24.47,162480.03,0.568,0.138,0.422
2022,1,Public Sector,Kubernetes,APAC,19.52,124571.74,0.723,0.151,0.351
2022,1,Public Sector,Kubernetes,India,13.64,88524.44,0.657,0.155,0.397
2022,1,Public Sector,Kubernetes,,19.52,123113.76,0.633,0.156,0.445
2022,1,Energy,Python,NA,31.1,217544.49,0.589,0.134,0.275
2022,1,Energy,Python,EU,25.24,169564.55,0.759,0.102,0.322
2022,1,Energy,Python,APAC,18.8,129726.57,0.762,0.159,0.324
2022,1,Energy,Python,India,13.33,86820.24,0.606,0.119,0.397
2022,1,Energy,Python,,19.59,126928.23,0.594,0.139,0.297
2022,1,Energy,Java,NA,41.92,148465.48,0.802,0.157,0.303
2022,1,Energy,Java,EU,33.23,114400.45,0.701,0.102,0.452
2022,1,Energy,Java,APAC,26.25,88224.62,0.762,0.131,0.381
2022,1,Energy,Java,India,15.85,61504.4,0.787,0.16,0.328
2022,1,Energy,Java,,23.86,88635.65,0.59,0.14,0.284
2022,1,Energy,AWS,NA,42.5,156981.03,0.832,0.131,0.441
2022,1,Energy,AWS,EU,34.44,120233.72,0.772,0.141,0.373
2022,1,Energy,AWS,APAC,25.9,94472.58,0.596,0.117,0.284
2022,1,Energy,AWS,India,16.41,66876.69,0.784,0.156,0.385
2022,1,Energy,AWS,,26.39,92731.02,0.68,0.112,0.363
2022,1,Energy,Azure,NA,49.05,180024.2,0.844,0.118,0.44
2022,1,Energy,Azure,EU,35.62,134843.25,0.581,0.148,0.455
2022,1,Energy,Azure,APAC,29.66,106470.46,0.571,0.151,0.385
2022,1,Energy,Azure,India,17.9,75495.18,0.714,0.149,0.358
2022,1,Energy,Azure,,29.32,108537.8,0.69,0.108,0.272
2022,1,Energy,React,NA,44.59,154585.95,0.589,0.134,0.333
2022,1,Energy,React,EU,34.45,122912.36,0.659,0.125,0.395
2022,1,Energy,React,APAC,26.47,92675.86,0.842,0.146,0.383
2022,1,Energy,React,India,16.98,65240.5,0.678,0.136,0.376
2022,1,Energy,React,,26.85,91054.91,0.725,0.149,0.441
2022,1,Energy,DevOps,NA,40.93,227424.69,0.672,0.115,0.271
2022,1,Energy,DevOps,EU,32.26,172492.74,0.713,0.124,0.407
2022,1,Energy,DevOps,APAC,25.88,132148.57,0.627,0.159,0.438
2022,1,Energy,DevOps,India,16.03,91990.76,0.795,0.139,0.339
2022,1,Energy,DevOps,,24.98,135642.6,0.793,0.108,0.363
2022,1,Energy,DataSci,NA,44.43,154857.52,0.791,0.156,0.458
2022,1,Energy,DataSci,EU,33.78,114656.65,0.737,0.144,0.458
2022,1,Energy,DataSci,APAC,25.24,91169.64,0.639,0.133,0.351
2022,1,Energy,DataSci,India,17.34,64444.61,0.658,0.127,0.416
2022,1,Energy,DataSci,,26.86,92195.52,0.84,0.14,0.328
2022,1,Energy,MLE,NA,45.82,204555.74,0.827,0.132,0.398
2022,1,Energy,MLE,EU,36.25,156384.1,0.818,0.153,0.324
2022,1,Energy,MLE,APAC,25.7,120915.36,0.78,0.136,0.287
2022,1,Energy,MLE,India,20.46,82030.85,0.851,0.158,0.386
2022,1,Energy,MLE,,28.3,118732.33,0.681,0.118,0.31
2022,1,Energy,QA-Automation,NA,26.58,142868.45,0.661,0.15,0.397
2022,1,Energy,QA-Automation,EU,19.1,112613.87,0.75,0.134,0.377
2022,1,Energy,QA-Automation,APAC,17.88,87207.6,0.719,0.158,0.419
2022,1,Energy,QA-Automation,India,12.09,58654.67,0.799,0.165,0.278
2022,1,Energy,QA-Automation,,17.48,85651.27,0.714,0.137,0.376
2022,1,Energy,Kubernetes,NA,30.71,212408.72,0.645,0.11,0.285
2022,1,Energy,Kubernetes,EU,23.92,159206.47,0.636,0.127,0.333
2022,1,Energy,Kubernetes,APAC,17.77,125961.61,0.62,0.114,0.29
2022,1,Energy,Kubernetes,India,12.33,84985.61,0.583,0.113,0.276
2022,1,Energy,Kubernetes,,17.03,123461.56,0.707,0.16,0.353
2022,1,Retail,Python,NA,31.81,219402.14,0.621,0.149,0.396
2022,1,Retail,Python,EU,23.64,167599.33,0.851,0.14,0.376
2022,1,Retail,Python,APAC,17.83,126787.13,0.63,0.104,0.453
2022,1,Retail,Python,India,12.12,88916.41,0.652,0.159,0.289
2022,1,Retail,Python,,20.96,128295.5,0.61,0.166,0.285
2022,1,Retail,Java,NA,41.84,153955.49,0.649,0.159,0.342
2022,1,Retail,Java,EU,34.44,117796.03,0.61,0.151,0.272
2022,1,Retail,Java,APAC,25.19,89301.58,0.587,0.122,0.274
2022,1,Retail,Java,India,16.78,63436.87,0.845,0.138,0.455
2022,1,Retail,Java,,23.23,87026.28,0.63,0.117,0.311
2022,1,Retail,AWS,NA,43.24,159167.35,0.682,0.158,0.434
2022,1,Retail,AWS,EU,33.47,121559.92,0.647,0.129,0.403
2022,1,Retail,AWS,APAC,23.83,91308.94,0.668,0.125,0.383
2022,1,Retail,AWS,India,18.18,63541.42,0.833,0.147,0.345
2022,1,Retail,AWS,,24.5,93147.78,0.643,0.113,0.362
2022,1,Retail,Azure,NA,46.12,178980.6,0.824,0.127,0.43
2022,1,Retail,Azure,EU,36.5,135582.18,0.716,0.167,0.282
2022,1,Retail,Azure,APAC,26.35,106445.71,0.704,0.16,0.27
2022,1,Retail,Azure,India,18.53,71247.3,0.719,0.148,0.291
2022,1,Retail,Azure,,29.41,107700.3,0.6,0.134,0.337
2022,1,Retail,React,NA,43.33,159310.56,0.606,0.114,0.457
2022,1,Retail,React,EU,34.32,117699.21,0.612,0.112,0.289
2022,1,Retail,React,APAC,25.35,93459.84,0.84,0.118,0.327
2022,1,Retail,React,India,16.53,62266.27,0.715,0.109,0.383
2022,1,Retail,React,,24.94,93164.04,0.573,0.139,0.363
2022,1,Retail,DevOps,NA,42.23,225918.08,0.856,0.122,0.33
2022,1,Retail,DevOps,EU,30.35,173747.5,0.685,0.125,0.348
2022,1,Retail,DevOps,APAC,24.05,134159.6,0.658,0.16,0.317
2022,1,Retail,DevOps,India,18.33,94748.22,0.724,0.143,0.381
2022,1,Retail,DevOps,,23.07,131977.04,0.827,0.12,0.338
2022,1,Retail,DataSci,NA,44.42,151024.22,0.617,0.139,0.376
2022,1,Retail,DataSci,EU,35.62,117149.57,0.781,0.138,0.387
2022,1,Retail,DataSci,APAC,28.19,93068.02,0.629,0.15,0.314
2022,1,Retail,DataSci,India,18.43,60912.57,0.722,0.125,0.334
2022,1,Retail,DataSci,,27.94,89556.81,0.76,0.155,0.28
2022,1,Retail,MLE,NA,46.63,204756.46,0.561,0.126,0.442
2022,1,Retail,MLE,EU,36.18,152544.78,0.654,0.154,0.284
2022,1,Retail,MLE,APAC,26.87,116366.59,0.721,0.143,0.45
2022,1,Retail,MLE,India,20.67,84831.42,0.637,0.105,0.393
2022,1,Retail,MLE,,25.97,121376.24,0.707,0.138,0.271
2022,1,Retail,QA-Automation,NA,26.63,146350.04,0.734,0.127,0.279
2022,1,Retail,QA-Automation,EU,19.58,111199.06,0.817,0.151,0.346
2022,1,Retail,QA-Automation,APAC,15.0,84295.88,0.571,0.16,0.296
2022,1,Retail,QA-Automation,India,10.69,59627.72,0.632,0.136,0.366
2022,1,Retail,QA-Automation,,17.14,82151.96,0.579,0.139,0.395
2022,1,Retail,Kubernetes,NA,31.2,209307.02,0.688,0.129,0.277
2022,1,Retail,Kubernetes,EU,24.71,159485.05,0.855,0.11,0.301
2022,1,Retail,Kubernetes,APAC,20.4,125563.32,0.607,0.14,0.291
2022,1,Retail,Kubernetes,India,11.88,87311.64,0.614,0.122,0.311
2022,1,Retail,Kubernetes,,17.68,121705.77,0.623,0.113,0.454
2022,2,Healthcare,Python,NA,33.11,219873.33,0.822,0.145,0.332
2022,2,Healthcare,Python,EU,23.39,170655.43,0.62,0.155,0.463
2022,2,Healthcare,Python,APAC,19.38,130207.13,0.566,0.104,0.27
2022,2,Healthcare,Python,India,12.86,90915.0,0.639,0.16,0.414
2022,2,Healthcare,Python,,17.98,129845.18,0.824,0.118,0.449
2022,2,Healthcare,Java,NA,43.56,155290.84,0.611,0.106,0.36
2022,2,Healthcare,Java,EU,34.9,116437.33,0.859,0.139,0.324
2022,2,Healthcare,Java,APAC,26.92,88281.15,0.672,0.102,0.378
2022,2,Healthcare,Java,India,19.02,62220.53,0.562,0.101,0.467
2022,2,Healthcare,Java,,26.62,91886.57,0.804,0.11,0.356
2022,2,Healthcare,AWS,NA,45.68,159415.76,0.6,0.11,0.28
2022,2,Healthcare,AWS,EU,34.81,121185.24,0.601,0.108,0.376
2022,2,Healthcare,AWS,APAC,26.28,91251.86,0.759,0.166,0.435
2022,2,Healthcare,AWS,India,16.92,64939.03,0.668,0.109,0.395
2022,2,Healthcare,AWS,,25.91,91493.89,0.793,0.114,0.311
2022,2,Healthcare,Azure,NA,46.48,182408.08,0.779,0.167,0.282
2022,2,Healthcare,Azure,EU,35.3,140708.98,0.826,0.101,0.434
2022,2,Healthcare,Azure,APAC,30.26,104240.16,0.747,0.133,0.419
2022,2,Healthcare,Azure,India,20.85,77961.88,0.596,0.125,0.374
2022,2,Healthcare,Azure,,28.63,104100.58,0.64,0.112,0.303
2022,2,Healthcare,React,NA,43.96,161269.25,0.582,0.161,0.466
2022,2,Healthcare,React,EU,34.12,120097.53,0.836,0.136,0.368
2022,2,Healthcare,React,APAC,24.54,93602.78,0.837,0.156,0.305
2022,2,Healthcare,React,India,18.3,62666.47,0.688,0.155,0.447
2022,2,Healthcare,React,,24.74,90993.71,0.644,0.161,0.458
2022,2,Healthcare,DevOps,NA,43.06,231076.22,0.642,0.131,0.451
2022,2,Healthcare,DevOps,EU,31.69,173794.46,0.69,0.147,0.443
2022,2,Healthcare,DevOps,APAC,26.3,132869.78,0.647,0.166,0.428
2022,2,Healthcare,DevOps,India,17.96,93217.79,0.596,0.101,0.411
2022,2,Healthcare,DevOps,,26.46,136991.9,0.826,0.103,0.293
2022,2,Healthcare,DataSci,NA,46.82,156698.8,0.647,0.136,0.286
2022,2,Healthcare,DataSci,EU,33.58,116080.69,0.645,0.127,0.385
2022,2,Healthcare,DataSci,APAC,25.54,91160.32,0.738,0.162,0.4
2022,2,Healthcare,DataSci,India,17.2,62166.68,0.758,0.141,0.464
2022,2,Healthcare,DataSci,,27.64,91746.26,0.732,0.167,0.41
2022,2,Healthcare,MLE,NA,48.19,206427.85,0.669,0.158,0.4
2022,2,Healthcare,MLE,EU,34.6,157158.8,0.577,0.154,0.28
2022,2,Healthcare,MLE,APAC,26.76,121487.73,0.739,0.153,0.467
2022,2,Healthcare,MLE,India,17.65,86031.77,0.831,0.121,0.298
2022,2,Healthcare,MLE,,27.0,119290.51,0.716,0.132,0.398
2022,2,Healthcare,QA-Automation,NA,28.23,142147.77,0.661,0.138,0.319
2022,2,Healthcare,QA-Automation,EU,21.36,112792.94,0.852,0.114,0.463
2022,2,Healthcare,QA-Automation,APAC,14.99,82772.69,0.725,0.102,0.278
2022,2,Healthcare,QA-Automation,India,10.88,60146.97,0.841,0.103,0.445
2022,2,Healthcare,QA-Automation,,15.9,85464.38,0.637,0.154,0.312
2022,2,Healthcare,Kubernetes,NA,33.68,212839.32,0.771,0.112,0.359
2022,2,Healthcare,Kubernetes,EU,25.48,163727.64,0.727,0.111,0.305
2022,2,Healthcare,Kubernetes,APAC,17.58,127622.51,0.674,0.128,0.46
2022,2,Healthcare,Kubernetes,India,12.36,90260.11,0.854,0.121,0.432
2022,2,Healthcare,Kubernetes,,17.19,122999.84,0.704,0.156,0.318
2022,2,Insurance,Python,NA,31.95,222022.79,0.761,0.141,0.31
2022,2,Insurance,Python,EU,23.65,166873.52,0.756,0.164,0.406
2022,2,Insurance,Python,APAC,17.83,128346.15,0.808,0.135,0.368
2022,2,Insurance,Python,India,14.33,93212.49,0.707,0.154,0.396
2022,2,Insurance,Python,,17.82,131553.93,0.767,0.17,0.439
2022,2,Insurance,Java,NA,44.8,151000.12,0.768,0.111,0.376
2022,2,Insurance,Java,EU,34.67,116453.99,0.584,0.114,0.291
2022,2,Insurance,Java,APAC,23.78,89835.23,0.667,0.164,0.407
2022,2,Insurance,Java,India,17.47,62905.79,0.677,0.131,0.293
2022,2,Insurance,Java,,24.72,88153.88,0.677,0.156,0.332
2022,2,Insurance,AWS,NA,45.73,155534.12,0.626,0.152,0.466
2022,2,Insurance,AWS,EU,31.85,119338.27,0.609,0.135,0.379
2022,2,Insurance,AWS,APAC,23.84,94578.63,0.832,0.141,0.468
2022,2,Insurance,AWS,India,19.22,63164.25,0.651,0.147,0.353
2022,2,Insurance,AWS,,27.25,93735.6,0.768,0.168,0.357
2022,2,Insurance,Azure,NA,49.99,184306.59,0.569,0.115,0.342
2022,2,Insurance,Azure,EU,38.28,136240.45,0.688,0.106,0.361
2022,2,Insurance,Azure,APAC,28.04,104252.48,0.83,0.121,0.272
2022,2,Insurance,Azure,India,19.57,76446.43,0.685,0.129,0.361
2022,2,Insurance,Azure,,28.45,106080.57,0.705,0.12,0.327
2022,2,Insurance,React,NA,44.68,159327.77,0.612,0.112,0.284
2022,2,Insurance,React,EU,32.46,124053.79,0.726,0.146,0.28
2022,2,Insurance,React,APAC,24.95,92868.98,0.688,0.127,0.427
2022,2,Insurance,React,India,16.6,65005.26,0.789,0.112,0.31
2022,2,Insurance,React,,26.47,95778.22,0.849,0.152,0.444
2022,2,Insurance,DevOps,NA,41.99,229156.1,0.6,0.104,0.376
2022,2,Insurance,DevOps,EU,32.18,176102.09,0.571,0.135,0.332
2022,2,Insurance,DevOps,APAC,23.43,136984.42,0.681,0.161,0.449
2022,2,Insurance,DevOps,India,16.0,93810.0,0.834,0.127,0.36
2022,2,Insurance,DevOps,,23.19,134177.27,0.854,0.147,0.299
2022,2,Insurance,DataSci,NA,45.97,156078.92,0.591,0.168,0.344
2022,2,Insurance,DataSci,EU,33.38,117847.94,0.613,0.157,0.47
2022,2,Insurance,DataSci,APAC,25.67,88563.47,0.717,0.159,0.39
2022,2,Insurance,DataSci,India,18.28,62565.75,0.562,0.164,0.458
2022,2,Insurance,DataSci,,28.55,93088.2,0.706,0.154,0.322
2022,2,Insurance,MLE,NA,46.66,203649.5,0.753,0.13,0.382
2022,2,Insurance,MLE,EU,33.88,154600.1,0.627,0.147,0.309
2022,2,Insurance,MLE,APAC,28.99,121476.68,0.774,0.12,0.305
2022,2,Insurance,MLE,India,19.41,85725.04,0.604,0.159,0.366
2022,2,Insurance,MLE,,26.97,121202.75,0.717,0.112,0.325
2022,2,Insurance,QA-Automation,NA,26.0,142495.32,0.727,0.168,0.337
2022,2,Insurance,QA-Automation,EU,21.1,112810.89,0.767,0.104,0.325
2022,2,Insurance,QA-Automation,APAC,16.88,86399.81,0.831,0.11,0.295
2022,2,Insurance,QA-Automation,India,10.39,59310.55,0.68,0.166,0.28
2022,2,Insurance,QA-Automation,,14.71,82843.12,0.845,0.12,0.459
2022,2,Insurance,Kubernetes,NA,30.64,215839.13,0.637,0.164,0.42
2022,2,Insurance,Kubernetes,EU,24.05,162931.2,0.756,0.143,0.41
2022,2,Insurance,Kubernetes,APAC,17.54,123056.55,0.712,0.16,0.382
2022,2,Insurance,Kubernetes,India,11.54,86391.03,0.644,0.108,0.401
2022,2,Insurance,Kubernetes,,18.69,123838.13,0.858,0.15,0.377
2022,2,FinTech,Python,NA,32.77,221620.8,0.804,0.127,0.369
2022,2,FinTech,Python,EU,26.88,170247.71,0.661,0.101,0.357
2022,2,FinTech,Python,APAC,20.87,130394.95,0.793,0.15,0.362
2022,2,FinTech,Python,India,14.0,90570.74,0.803,0.106,0.425
2022,2,FinTech,Python,,20.32,127457.31,0.841,0.103,0.365
2022,2,FinTech,Java,NA,42.61,151996.49,0.668,0.154,0.443
2022,2,FinTech,Java,EU,33.67,115204.59,0.579,0.105,0.306
2022,2,FinTech,Java,APAC,23.52,91162.39,0.751,0.11,0.37
2022,2,FinTech,Java,India,16.88,65162.81,0.826,0.103,0.39
2022,2,FinTech,Java,,23.95,91067.75,0.8,0.131,0.35
2022,2,FinTech,AWS,NA,42.04,156546.59,0.584,0.166,0.382
2022,2,FinTech,AWS,EU,35.1,121029.39,0.847,0.163,0.422
2022,2,FinTech,AWS,APAC,25.43,92828.43,0.648,0.146,0.311
2022,2,FinTech,AWS,India,19.34,65986.02,0.779,0.163,0.311
2022,2,FinTech,AWS,,26.09,90819.26,0.828,0.151,0.47
2022,2,FinTech,Azure,NA,48.43,182123.27,0.669,0.144,0.405
2022,2,FinTech,Azure,EU,35.3,139406.3,0.798,0.161,0.339
2022,2,FinTech,Azure,APAC,28.9,105706.02,0.779,0.126,0.292
2022,2,FinTech,Azure,India,20.64,75346.22,0.71,0.139,0.372
2022,2,FinTech,Azure,,26.53,106124.54,0.723,0.143,0.31
2022,2,FinTech,React,NA,43.14,157833.32,0.837,0.152,0.421
2022,2,FinTech,React,EU,33.31,120602.17,0.673,0.151,0.279
2022,2,FinTech,React,APAC,24.77,92356.77,0.74,0.121,0.461
2022,2,FinTech,React,India,19.03,62975.14,0.666,0.109,0.297
2022,2,FinTech,React,,24.71,94594.0,0.746,0.1,0.325
2022,2,FinTech,DevOps,NA,41.05,226461.76,0.73,0.106,0.417
2022,2,FinTech,DevOps,EU,32.47,176811.85,0.755,0.124,0.446
2022,2,FinTech,DevOps,APAC,23.06,137342.74,0.856,0.126,0.422
2022,2,FinTech,DevOps,India,17.57,94665.28,0.79,0.106,0.387
2022,2,FinTech,DevOps,,26.56,133067.28,0.642,0.149,0.322
2022,2,FinTech,DataSci,NA,46.84,152895.01,0.609,0.15,0.292
2022,2,FinTech,DataSci,EU,34.0,121039.65,0.619,0.124,0.441
2022,2,FinTech,DataSci,APAC,25.6,93087.31,0.699,0.153,0.367
2022,2,FinTech,DataSci,India,18.11,61700.44,0.616,0.161,0.44
2022,2,FinTech,DataSci,,26.25,91380.01,0.606,0.148,0.464
2022,2,FinTech,MLE,NA,44.93,207180.38,0.585,0.116,0.359
2022,2,FinTech,MLE,EU,35.87,156003.59,0.565,0.159,0.409
2022,2,FinTech,MLE,APAC,28.25,118497.95,0.712,0.118,0.362
2022,2,FinTech,MLE,India,18.4,83102.63,0.767,0.137,0.394
2022,2,FinTech,MLE,,28.62,118573.39,0.834,0.146,0.304
2022,2,FinTech,QA-Automation,NA,26.45,142189.9,0.805,0.124,0.324
2022,2,FinTech,QA-Automation,EU,20.82,111359.17,0.788,0.151,0.404
2022,2,FinTech,QA-Automation,APAC,17.05,86260.01,0.705,0.153,0.358
2022,2,FinTech,QA-Automation,India,10.6,57218.39,0.67,0.101,0.41
2022,2,FinTech,QA-Automation,,16.06,87571.28,0.853,0.114,0.428
2022,2,FinTech,Kubernetes,NA,31.8,213984.55,0.719,0.159,0.462
2022,2,FinTech,Kubernetes,EU,25.27,164779.8,0.643,0.123,0.438
2022,2,FinTech,Kubernetes,APAC,18.47,125672.75,0.738,0.164,0.393
2022,2,FinTech,Kubernetes,India,15.08,90460.79,0.83,0.151,0.323
2022,2,FinTech,Kubernetes,,19.85,123212.34,0.746,0.117,0.274
2022,2,Manufacturing,Python,NA,32.84,217900.18,0.635,0.132,0.381
2022,2,Manufacturing,Python,EU,24.5,169578.89,0.669,0.167,0.3
2022,2,Manufacturing,Python,APAC,20.71,132216.0,0.693,0.122,0.412
2022,2,Manufacturing,Python,India,12.99,90834.33,0.78,0.151,0.363
2022,2,Manufacturing,Python,,20.23,132058.96,0.824,0.13,0.277
2022,2,Manufacturing,Java,NA,44.38,153233.75,0.649,0.17,0.297
2022,2,Manufacturing,Java,EU,33.81,115425.73,0.683,0.116,0.318
2022,2,Manufacturing,Java,APAC,26.89,87053.72,0.578,0.116,0.442
2022,2,Manufacturing,Java,India,19.23,63517.69,0.857,0.132,0.357
2022,2,Manufacturing,Java,,25.19,88912.36,0.738,0.153,0.31
2022,2,Manufacturing,AWS,NA,43.98,155114.47,0.686,0.127,0.395
2022,2,Manufacturing,AWS,EU,33.42,120408.91,0.769,0.118,0.309
2022,2,Manufacturing,AWS,APAC,27.36,94019.68,0.746,0.161,0.429
2022,2,Manufacturing,AWS,India,17.43,64030.37,0.835,0.12,0.356
2022,2,Manufacturing,AWS,,24.44,94732.87,0.566,0.163,0.392
2022,2,Manufacturing,Azure,NA,46.66,180540.98,0.615,0.135,0.3
2022,2,Manufacturing,Azure,EU,36.74,141847.49,0.705,0.125,0.421
2022,2,Manufacturing,Azure,APAC,29.1,106733.28,0.82,0.163,0.278
2022,2,Manufacturing,Azure,India,20.97,74163.76,0.82,0.116,0.407
2022,2,Manufacturing,Azure,,26.52,104443.89,0.802,0.127,0.33
2022,2,Manufacturing,React,NA,45.69,162288.72,0.68,0.131,0.387
2022,2,Manufacturing,React,EU,33.02,122551.23,0.578,0.118,0.435
2022,2,Manufacturing,React,APAC,24.21,95477.24,0.712,0.156,0.378
2022,2,Manufacturing,React,India,18.93,66271.2,0.743,0.141,0.3
2022,2,Manufacturing,React,,24.67,91339.19,0.822,0.106,0.291
2022,2,Manufacturing,DevOps,NA,42.58,227580.82,0.823,0.102,0.31
2022,2,Manufacturing,DevOps,EU,33.19,175663.53,0.824,0.108,0.35
2022,2,Manufacturing,DevOps,APAC,22.83,133806.15,0.639,0.137,0.289
2022,2,Manufacturing,DevOps,India,18.87,96861.06,0.589,0.143,0.33
2022,2,Manufacturing,DevOps,,25.19,134518.51,0.59,0.165,0.311
2022,2,Manufacturing,DataSci,NA,44.08,154802.13,0.752,0.166,0.461
2022,2,Manufacturing,DataSci,EU,37.04,117295.07,0.73,0.168,0.392
2022,2,Manufacturing,DataSci,APAC,25.37,89090.03,0.757,0.162,0.337
2022,2,Manufacturing,DataSci,India,18.34,62921.55,0.75,0.168,0.427
2022,2,Manufacturing,DataSci,,28.8,91296.67,0.574,0.126,0.28
2022,2,Manufacturing,MLE,NA,47.69,202731.52,0.639,0.138,0.396
2022,2,Manufacturing,MLE,EU,37.12,155363.75,0.767,0.156,0.38
2022,2,Manufacturing,MLE,APAC,27.39,122437.27,0.573,0.145,0.336
2022,2,Manufacturing,MLE,India,19.75,82574.32,0.765,0.119,0.275
2022,2,Manufacturing,MLE,,27.49,122377.48,0.858,0.121,0.416
2022,2,Manufacturing,QA-Automation,NA,25.9,143190.15,0.735,0.125,0.289
2022,2,Manufacturing,QA-Automation,EU,21.01,112919.46,0.853,0.1,0.443
2022,2,Manufacturing,QA-Automation,APAC,15.03,85633.89,0.633,0.135,0.443
2022,2,Manufacturing,QA-Automation,India,9.52,59206.52,0.762,0.124,0.289
2022,2,Manufacturing,QA-Automation,,16.81,82568.08,0.829,0.16,0.375
2022,2,Manufacturing,Kubernetes,NA,30.76,214741.98,0.741,0.142,0.371
2022,2,Manufacturing,Kubernetes,EU,24.74,160851.99,0.577,0.149,0.317
2022,2,Manufacturing,Kubernetes,APAC,20.48,127094.46,0.61,0.104,0.298
2022,2,Manufacturing,Kubernetes,India,15.1,84942.3,0.816,0.132,0.354
2022,2,Manufacturing,Kubernetes,,18.44,125868.28,0.607,0.138,0.443
2022,2,Public Sector,Python,NA,33.4,222194.69,0.646,0.104,0.391
2022,2,Public Sector,Python,EU,27.0,170664.5,0.564,0.119,0.347
2022,2,Public Sector,Python,APAC,19.73,128534.46,0.594,0.167,0.345
2022,2,Public Sector,Python,India,12.01,87938.2,0.678,0.116,0.421
2022,2,Public Sector,Python,,17.6,127528.06,0.758,0.131,0.289
2022,2,Public Sector,Java,NA,44.88,154306.12,0.79,0.142,0.387
2022,2,Public Sector,Java,EU,34.78,114850.84,0.571,0.109,0.417
2022,2,Public Sector,Java,APAC,24.46,90606.76,0.778,0.116,0.328
2022,2,Public Sector,Java,India,18.78,64150.34,0.582,0.157,0.343
2022,2,Public Sector,Java,,23.71,88343.43,0.81,0.119,0.334
2022,2,Public Sector,AWS,NA,42.09,157995.56,0.677,0.162,0.296
2022,2,Public Sector,AWS,EU,32.35,119384.51,0.78,0.152,0.271
2022,2,Public Sector,AWS,APAC,23.93,92967.07,0.739,0.135,0.36
2022,2,Public Sector,AWS,India,18.86,64803.6,0.718,0.152,0.354
2022,2,Public Sector,AWS,,26.65,95147.97,0.645,0.168,0.293
2022,2,Public Sector,Azure,NA,48.17,179780.24,0.76,0.128,0.379
2022,2,Public Sector,Azure,EU,37.94,137129.3,0.74,0.135,0.378
2022,2,Public Sector,Azure,APAC,27.36,105871.24,0.834,0.157,0.438
2022,2,Public Sector,Azure,India,21.39,73628.96,0.636,0.112,0.451
2022,2,Public Sector,Azure,,27.15,109973.99,0.58,0.126,0.286
2022,2,Public Sector,React,NA,43.59,162248.58,0.758,0.16,0.315
2022,2,Public Sector,React,EU,33.75,119610.51,0.836,0.149,0.45
2022,2,Public Sector,React,APAC,25.34,94957.4,0.587,0.167,0.377
2022,2,Public Sector,React,India,19.55,64027.4,0.667,0.105,0.414
2022,2,Public Sector,React,,26.75,93110.93,0.613,0.108,0.314
2022,2,Public Sector,DevOps,NA,42.19,229279.78,0.695,0.136,0.434
2022,2,Public Sector,DevOps,EU,33.88,172740.89,0.731,0.163,0.437
2022,2,Public Sector,DevOps,APAC,25.62,133287.09,0.817,0.165,0.421
2022,2,Public Sector,DevOps,India,16.31,93163.27,0.712,0.148,0.429
2022,2,Public Sector,DevOps,,23.39,134375.35,0.813,0.149,0.414
2022,2,Public Sector,DataSci,NA,44.96,154000.72,0.73,0.136,0.278
2022,2,Public Sector,DataSci,EU,36.5,116670.44,0.76,0.136,0.281
2022,2,Public Sector,DataSci,APAC,25.2,94107.44,0.692,0.12,0.465
2022,2,Public Sector,DataSci,India,18.56,62650.3,0.745,0.126,0.321
2022,2,Public Sector,DataSci,,27.29,92289.13,0.811,0.133,0.426
2022,2,Public Sector,MLE,NA,48.35,205449.3,0.858,0.128,0.431
2022,2,Public Sector,MLE,EU,36.05,158157.31,0.712,0.157,0.415
2022,2,Public Sector,MLE,APAC,27.69,119360.79,0.698,0.152,0.351
2022,2,Public Sector,MLE,India,18.37,83712.89,0.752,0.113,0.36
2022,2,Public Sector,MLE,,28.07,121715.85,0.781,0.135,0.406
2022,2,Public Sector,QA-Automation,NA,28.38,142147.59,0.708,0.115,0.407
2022,2,Public Sector,QA-Automation,EU,21.92,110489.07,0.701,0.134,0.381
2022,2,Public Sector,QA-Automation,APAC,15.23,84594.06,0.674,0.143,0.313
2022,2,Public Sector,QA-Automation,India,10.17,59744.37,0.797,0.116,0.321
2022,2,Public Sector,QA-Automation,,14.42,84036.87,0.721,0.129,0.352
2022,2,Public Sector,Kubernetes,NA,30.55,211836.39,0.572,0.157,0.368
2022,2,Public Sector,Kubernetes,EU,25.57,163916.85,0.568,0.142,0.315
2022,2,Public Sector,Kubernetes,APAC,17.91,127728.16,0.633,0.124,0.352
2022,2,Public Sector,Kubernetes,India,13.23,90384.23,0.672,0.126,0.371
2022,2,Public Sector,Kubernetes,,16.96,124177.07,0.77,0.119,0.349
2022,2,Energy,Python,NA,31.62,220221.37,0.713,0.167,0.455
2022,2,Energy,Python,EU,24.73,166614.44,0.626,0.111,0.403
2022,2,Energy,Python,APAC,19.89,128885.8,0.755,0.157,0.344
2022,2,Energy,Python,India,14.75,87901.68,0.674,0.108,0.306
2022,2,Energy,Python,,21.15,131530.99,0.775,0.136,0.299
2022,2,Energy,Java,NA,42.66,154083.53,0.593,0.155,0.356
